osu file format v14

[General]
AudioFilename: Canon (blazing summer mix).mp3
AudioLeadIn: 0
PreviewTime: 52965
Countdown: 0
SampleSet: Soft
StackLeniency: 0.7
Mode: 3
LetterboxInBreaks: 1
SpecialStyle: 0
WidescreenStoryboard: 1

[Editor]
DistanceSpacing: 1.2
BeatDivisor: 4
GridSize: 16
TimelineZoom: 1.1

[Metadata]
Title:6K Starter Practice Pack
TitleUnicode:6K Starter Practice Pack
Artist:Various Artists
ArtistUnicode:Various Artists
Creator:QQwiwi2012
Version:[4] Uesugi Uta with HoshiA - Canon (blazing summer mix)
Source:
Tags:itg in the groove kyle ward bms Lagoona Always in my Uniq Amore DJ Doo Do U Love Me Cyrex Starfield Missing Heart Charlene Banzai Zodiac カラフル・サウンズ・ポート CHERRY DOLL Colorful Sounds Port Hands up! Digital Explosion Mythology 上杉うた with 星明 Canon (blazing summer mix) celas with StarL Vanilla Ninja Tough Enough The Beginning Queen of Light Smiley Fantasia Andreas Viklund Sweet Things Xacla a.k.a. fen deep blue sunrise anubasu-anubasu The Island of Albatross Nina Let My Go Blind KaW Kagami E-Rotic Touch Me Erotic Twilight white crystal sensitive Shiraishi horizon しらいし Lemmings on the Run Oasis F Rabbeat The Universe Festival MD10 Junk Qualia SHANADOO King Kong Land of imagination 梅干茶漬け Galaxy in Toybox Umeboshi Chazuke kozato D-period -moonlit world line- Nick Furry vs. 悪いケモノ-A 蝎虎天体 Warui Kemono-A Lacertid Mind Reflection Da Roots (Folk YOASOBI 夜に駆ける Yoru ni Kakeru Rochelle Mouth BeautifulDay Feel The O2Jam! in Belize Crispy Bubble Dancer Lime Daydreamer SHK 月哀月夜 Sad of the Moon Night of the
BeatmapID:3347788
BeatmapSetID:1640166

[Difficulty]
HPDrainRate:6
CircleSize:6
OverallDifficulty:6
ApproachRate:5
SliderMultiplier:1.4
SliderTickRate:1

[Events]
//Background and Video events
0,0,"Canon (blazing summer mix).jpg",0,0
Sample,63051,0,"synth1-3-14.wav",70
Sample,63103,0,"bass_g1.wav",70
Sample,63103,0,"piano-1-18.wav",70
Sample,63103,0,"synth1-3-15.wav",70
Sample,63103,0,"hat-2.wav",70
Sample,63206,0,"synth1-3-16.wav",70
Sample,63310,0,"sd.wav",70
Sample,63310,0,"hat-1.wav",70
Sample,63310,0,"bass_g0.wav",70
Sample,63310,0,"synth1-3-17.wav",70
Sample,63413,0,"synth1-3-18.wav",70
Sample,63517,0,"hat-2.wav",70
Sample,63517,0,"synth1-3-19.wav",70
Sample,63517,0,"bass_g1.wav",70
Sample,63517,0,"piano-1-20.wav",70
Sample,63620,0,"synth1-3-20.wav",70
Sample,63724,0,"bass_d0.wav",70
Sample,63724,0,"hat-1.wav",70
Sample,63724,0,"synth1-3-21.wav",70
Sample,63724,0,"strings2_a3.wav",70
Sample,63724,0,"strings1_d2.wav",70
Sample,63827,0,"synth1-3-22.wav",70
Sample,63931,0,"hat-2.wav",70
Sample,63931,0,"piano-1-22.wav",70
Sample,63931,0,"synth1-3-23.wav",70
Sample,63931,0,"bass_d1-2.wav",70
Sample,64137,0,"hat-1.wav",70
Sample,64137,0,"bass_d0.wav",70
Sample,64137,0,"synth1-3-24.wav",70
Sample,64137,0,"sd.wav",70
Sample,64344,0,"synth1-3-25.wav",70
Sample,64344,0,"hat-2.wav",70
Sample,64344,0,"bass_d1-2.wav",70
Sample,64344,0,"piano-1-24.wav",70
Sample,64551,0,"bass_g0.wav",70
Sample,64551,0,"synth1-3-26.wav",70
Sample,64551,0,"strings2_b3.wav",70
Sample,64551,0,"hat-1.wav",70
Sample,64551,0,"strings1_g2.wav",70
Sample,64551,0,"piano-1-25.wav",70
Sample,64758,0,"hat-2.wav",70
Sample,64758,0,"piano-1-26.wav",70
Sample,64758,0,"synth1-3-27.wav",70
Sample,64758,0,"bass_g1.wav",70
Sample,64965,0,"synth1-3-28.wav",70
Sample,64965,0,"bass_g0.wav",70
Sample,64965,0,"sd.wav",70
Sample,64965,0,"hat-1.wav",70
Sample,64965,0,"piano-1-27.wav",70
Sample,65172,0,"bass_g1.wav",70
Sample,65172,0,"synth1-3-29.wav",70
Sample,65172,0,"hat-2-2.wav",70
Sample,65275,0,"hat-2.wav",70
Sample,65379,0,"bass_a0.wav",70
Sample,65379,0,"hat-1.wav",70
Sample,65379,0,"piano-1-29.wav",70
Sample,65379,0,"synth1-3-30.wav",70
Sample,65379,0,"strings1_a2.wav",70
Sample,65379,0,"strings2_c#4.wav",70
Sample,65482,0,"sd2.wav",70
Sample,65586,0,"bass_a1.wav",70
Sample,65586,0,"hat-2.wav",70
Sample,65586,0,"piano-1-30.wav",70
Sample,65793,0,"hat-1.wav",70
Sample,65793,0,"piano-1-31.wav",70
Sample,65793,0,"sd.wav",70
Sample,65793,0,"bass_a0.wav",70
Sample,65793,0,"synth1-3-31.wav",70
Sample,66000,0,"synth1-3-32.wav",70
Sample,66000,0,"hat-2.wav",70
Sample,66000,0,"bass_a1.wav",70
Sample,66000,0,"piano-1-32.wav",70
Sample,66206,0,"cym2.wav",70
Sample,66206,0,"strings2_f#4.wav",70
Sample,66206,0,"strings1_d3.wav",70
Sample,66206,0,"piano-1-33.wav",70
Sample,66206,0,"hat-1.wav",70
Sample,66206,0,"synth2-2-f#4.wav",70
Sample,66206,0,"bass_d1.wav",70
Sample,66413,0,"bass_d2.wav",70
Sample,66413,0,"synth2-1-f#3.wav",70
Sample,66413,0,"hat-2.wav",70
Sample,66620,0,"synth2-2-d4.wav",70
Sample,66620,0,"hat-1.wav",70
Sample,66620,0,"bass_d1.wav",70
Sample,66827,0,"hat-2.wav",70
Sample,66827,0,"synth1-2-d3d.wav",70
Sample,66827,0,"synth2-1-d3.wav",70
Sample,66827,0,"bass_d2.wav",70
Sample,67034,0,"synth2-2-e4.wav",70
Sample,67034,0,"strings1_a2.wav",70
Sample,67034,0,"hat-1.wav",70
Sample,67034,0,"strings2_e4.wav",70
Sample,67034,0,"bass_a0.wav",70
Sample,67241,0,"bass_a1.wav",70
Sample,67241,0,"hat-2.wav",70
Sample,67241,0,"synth2-1-e3.wav",70
Sample,67448,0,"synth2-2-c#5.wav",70
Sample,67448,0,"sd.wav",70
Sample,67448,0,"hat-1.wav",70
Sample,67448,0,"bass_a0.wav",70
Sample,67655,0,"hat-2.wav",70
Sample,67655,0,"synth2-1-c#4.wav",70
Sample,67655,0,"bass_a1.wav",70
Sample,67862,0,"strings1_b2.wav",70
Sample,67862,0,"synth2-2-d5.wav",70
Sample,67862,0,"hat-1.wav",70
Sample,67862,0,"strings2_d4.wav",70
Sample,67862,0,"bass_b0.wav",70
Sample,68068,0,"bass_b1.wav",70
Sample,68068,0,"synth1-2-d4u.wav",70
Sample,68068,0,"hat-2.wav",70
Sample,68068,0,"synth2-1-d4.wav",70
Sample,68275,0,"hat-1.wav",70
Sample,68275,0,"synth2-2-f#5.wav",70
Sample,68275,0,"sd.wav",70
Sample,68275,0,"bass_b0.wav",70
Sample,68482,0,"bass_b1.wav",70
Sample,68482,0,"hat-2.wav",70
Sample,68482,0,"synth2-1-f#4.wav",70
Sample,68689,0,"strings2_c#4.wav",70
Sample,68689,0,"synth2-2-a5.wav",70
Sample,68689,0,"bass_f#0.wav",70
Sample,68689,0,"strings1_f#2.wav",70
Sample,68689,0,"hat-1.wav",70
Sample,68896,0,"hat-2.wav",70
Sample,68896,0,"bass_f#1.wav",70
Sample,68896,0,"synth2-1-a4.wav",70
Sample,69103,0,"synth2-2-a4.wav",70
Sample,69103,0,"bass_f#0.wav",70
Sample,69103,0,"hat-1.wav",70
Sample,69310,0,"bass_f#1.wav",70
Sample,69310,0,"hat-2-2.wav",70
Sample,69310,0,"synth2-1-a3.wav",70
Sample,69413,0,"sd2.wav",70
Sample,69413,0,"hat-2.wav",70
Sample,69517,0,"strings2_b3.wav",70
Sample,69517,0,"bass_g0.wav",70
Sample,69517,0,"hat-1.wav",70
Sample,69517,0,"strings1_g2.wav",70
Sample,69517,0,"synth2-2-b4.wav",70
Sample,69724,0,"synth2-1-b3.wav",70
Sample,69724,0,"bass_g1.wav",70
Sample,69724,0,"hat-2.wav",70
Sample,69931,0,"bass_g0.wav",70
Sample,69931,0,"hat-1.wav",70
Sample,69931,0,"synth2-2-g4.wav",70
Sample,70137,0,"synth2-1-g3.wav",70
Sample,70137,0,"bass_g1.wav",70
Sample,70137,0,"hat-2.wav",70
Sample,70344,0,"strings2_a3.wav",70
Sample,70344,0,"strings1_d2.wav",70
Sample,70344,0,"bass_d0.wav",70
Sample,70344,0,"synth1-2-f#4d.wav",70
Sample,70344,0,"hat-1.wav",70
Sample,70344,0,"synth2-2-a4.wav",70
Sample,70551,0,"synth1-2-e4d.wav",70
Sample,70551,0,"synth2-1-a3.wav",70
Sample,70551,0,"hat-2.wav",70
Sample,70551,0,"bass_d1-2.wav",70
Sample,70758,0,"bass_d0.wav",70
Sample,70758,0,"hat-1.wav",70
Sample,70758,0,"synth2-2-f#4.wav",70
Sample,70965,0,"hat-2.wav",70
Sample,70965,0,"synth2-1-f#3.wav",70
Sample,70965,0,"synth1-2-c#4d.wav",70
Sample,70965,0,"bass_d1-2.wav",70
Sample,71172,0,"hat-1.wav",70
Sample,71172,0,"strings1_g2.wav",70
Sample,71172,0,"strings2_b3.wav",70
Sample,71172,0,"bass_g0.wav",70
Sample,71379,0,"bass_g1.wav",70
Sample,71379,0,"hat-2.wav",70
Sample,71379,0,"synth2-1-d3.wav",70
Sample,71586,0,"synth2-2-d5.wav",70
Sample,71586,0,"bass_g0.wav",70
Sample,71586,0,"hat-1.wav",70
Sample,71793,0,"hat-2-2.wav",70
Sample,71793,0,"guiter1-1-43.wav",70
Sample,71793,0,"synth2-1-d4.wav",70
Sample,71793,0,"bass_g1.wav",70
Sample,71896,0,"hat-2.wav",70
Sample,72000,0,"hat-1.wav",70
Sample,72000,0,"strings1_a2.wav",70
Sample,72000,0,"bass_a0.wav",70
Sample,72000,0,"synth1-2-e3d.wav",70
Sample,72000,0,"strings2_c#4.wav",70
Sample,72206,0,"hat-2.wav",70
Sample,72206,0,"bass_a1.wav",70
Sample,72206,0,"synth1-2-g3u.wav",70
Sample,72413,0,"synth1-2-f#3d.wav",70
Sample,72413,0,"hat-1.wav",70
Sample,72413,0,"sd.wav",70
Sample,72413,0,"bass_a0.wav",70
Sample,72620,0,"hat-2.wav",70
Sample,72620,0,"bass_a1.wav",70
Sample,72620,0,"synth1-2-e3d.wav",70
Sample,72827,0,"hat-1.wav",70
Sample,72827,0,"strings1_d3.wav",70
Sample,72827,0,"strings2_f#4.wav",70
Sample,72827,0,"bass_d1.wav",70
Sample,72827,0,"synth1-2-d4u.wav",70
Sample,72827,0,"synth2-2-d5.wav",70
Sample,73034,0,"bass_d2.wav",70
Sample,73034,0,"guiter1-1-51.wav",70
Sample,73034,0,"hat-2.wav",70
Sample,73034,0,"synth1-2-e4u.wav",70
Sample,73137,0,"guiter1-1-51.wav",70
Sample,73241,0,"synth1-2-f#4u.wav",70
Sample,73241,0,"guiter1-1-02.wav",70
Sample,73241,0,"sd.wav",70
Sample,73241,0,"bass_d1.wav",70
Sample,73241,0,"hat-1.wav",70
Sample,73448,0,"hat-2.wav",70
Sample,73448,0,"bass_d2.wav",70
Sample,73448,0,"guiter1-1-51.wav",70
Sample,73551,0,"guiter1-1-51.wav",70
Sample,73655,0,"bass_a0.wav",70
Sample,73655,0,"strings1_a2.wav",70
Sample,73655,0,"hat-1.wav",70
Sample,73655,0,"synth1-2-a4u.wav",70
Sample,73655,0,"strings2_e4.wav",70
Sample,73655,0,"guiter1-1-05.wav",70
Sample,73862,0,"guiter1-1-52.wav",70
Sample,73862,0,"hat-2.wav",70
Sample,73862,0,"bass_a1.wav",70
Sample,73965,0,"guiter1-1-52.wav",70
Sample,74068,0,"hat-1.wav",70
Sample,74068,0,"guiter1-1-05.wav",70
Sample,74068,0,"bass_a0.wav",70
Sample,74068,0,"synth1-2-a4u.wav",70
Sample,74068,0,"sd.wav",70
Sample,74275,0,"hat-2.wav",70
Sample,74275,0,"synth1-2-g4d.wav",70
Sample,74275,0,"bass_a1.wav",70
Sample,74275,0,"guiter1-1-52.wav",70
Sample,74379,0,"guiter1-1-52.wav",70
Sample,74482,0,"hat-1.wav",70
Sample,74482,0,"strings1_b2.wav",70
Sample,74482,0,"strings2_d4.wav",70
Sample,74482,0,"bass_b0.wav",70
Sample,74482,0,"synth1-2-f#4d.wav",70
Sample,74482,0,"guiter1-1-08.wav",70
Sample,74689,0,"guiter1-1-53.wav",70
Sample,74689,0,"bass_b1.wav",70
Sample,74689,0,"hat-2.wav",70
Sample,74793,0,"guiter1-1-53.wav",70
Sample,74896,0,"bass_b0.wav",70
Sample,74896,0,"guiter1-1-08.wav",70
Sample,74896,0,"hat-1.wav",70
Sample,74896,0,"sd.wav",70
Sample,74896,0,"synth1-2-a4d.wav",70
Sample,75103,0,"bass_b1.wav",70
Sample,75103,0,"hat-2.wav",70
Sample,75103,0,"guiter1-1-53.wav",70
Sample,75206,0,"guiter1-1-53.wav",70
Sample,75310,0,"hat-1.wav",70
Sample,75310,0,"bass_f#0.wav",70
Sample,75310,0,"strings1_f#2.wav",70
Sample,75310,0,"strings2_c#4.wav",70
Sample,75310,0,"guiter1-1-11.wav",70
Sample,75517,0,"guiter1-1-54.wav",70
Sample,75517,0,"hat-2.wav",70
Sample,75517,0,"bass_f#1.wav",70
Sample,75620,0,"guiter1-1-54.wav",70
Sample,75724,0,"sd.wav",70
Sample,75724,0,"guiter1-1-11.wav",70
Sample,75724,0,"hat-1.wav",70
Sample,75724,0,"bass_f#0.wav",70
Sample,75931,0,"bass_f#1.wav",70
Sample,75931,0,"hat-2-2.wav",70
Sample,75931,0,"guiter1-1-54.wav",70
Sample,76034,0,"guiter1-1-54.wav",70
Sample,76034,0,"sd2.wav",70
Sample,76034,0,"hat-2.wav",70
Sample,76137,0,"hat-1.wav",70
Sample,76137,0,"strings1_g2.wav",70
Sample,76137,0,"strings2_b3.wav",70
Sample,76137,0,"bass_g0.wav",70
Sample,76137,0,"synth1-2-d4d.wav",70
Sample,76137,0,"guiter1-1-14.wav",70
Sample,76344,0,"guiter1-1-55.wav",70
Sample,76344,0,"bass_g1.wav",70
Sample,76344,0,"hat-2.wav",70
Sample,76448,0,"guiter1-1-55.wav",70
Sample,76551,0,"bass_g0.wav",70
Sample,76551,0,"guiter1-1-14.wav",70
Sample,76551,0,"synth1-2-b4u.wav",70
Sample,76551,0,"hat-1.wav",70
Sample,76758,0,"hat-2.wav",70
Sample,76758,0,"bass_g1.wav",70
Sample,76758,0,"guiter1-1-55.wav",70
Sample,76862,0,"guiter1-1-55.wav",70
Sample,76965,0,"strings2_a3.wav",70
Sample,76965,0,"bass_d0.wav",70
Sample,76965,0,"strings1_d2.wav",70
Sample,76965,0,"hat-1.wav",70
Sample,76965,0,"guiter1-1-02.wav",70
Sample,77172,0,"guiter1-1-51.wav",70
Sample,77172,0,"bass_d1-2.wav",70
Sample,77172,0,"hat-2.wav",70
Sample,77275,0,"guiter1-1-51.wav",70
Sample,77379,0,"synth1-2-b4d.wav",70
Sample,77379,0,"guiter1-1-02.wav",70
Sample,77379,0,"hat-1.wav",70
Sample,77379,0,"bass_d0.wav",70
Sample,77586,0,"bass_d1-2.wav",70
Sample,77586,0,"hat-2.wav",70
Sample,77586,0,"synth1-2-a4d.wav",70
Sample,77586,0,"guiter1-1-51.wav",70
Sample,77689,0,"guiter1-1-51.wav",70
Sample,77793,0,"hat-1.wav",70
Sample,77793,0,"strings1_g2.wav",70
Sample,77793,0,"strings2_b3.wav",70
Sample,77793,0,"bass_g0.wav",70
Sample,77793,0,"synth1-2-g4d.wav",70
Sample,77793,0,"guiter1-1-14.wav",70
Sample,78000,0,"bass_g1.wav",70
Sample,78000,0,"guiter1-1-55.wav",70
Sample,78000,0,"hat-2.wav",70
Sample,78000,0,"synth1-2-f#4d.wav",70
Sample,78103,0,"guiter1-1-55.wav",70
Sample,78206,0,"synth1-2-e4d.wav",70
Sample,78206,0,"guiter1-1-14.wav",70
Sample,78206,0,"sd.wav",70
Sample,78206,0,"bass_g0.wav",70
Sample,78206,0,"hat-1.wav",70
Sample,78413,0,"bass_g1.wav",70
Sample,78413,0,"hat-2-2.wav",70
Sample,78413,0,"synth1-2-b4u.wav",70
Sample,78413,0,"guiter1-1-55.wav",70
Sample,78517,0,"guiter1-1-55.wav",70
Sample,78517,0,"hat-2.wav",70
Sample,78620,0,"bass_a0.wav",70
Sample,78620,0,"strings2_c#4.wav",70
Sample,78620,0,"hat-1.wav",70
Sample,78620,0,"strings1_a2.wav",70
Sample,78620,0,"synth1-2-a4d.wav",70
Sample,78620,0,"guiter1-1-05.wav",70
Sample,78827,0,"sd2.wav",70
Sample,78827,0,"guiter1-1-52.wav",70
Sample,78827,0,"synth1-2-b4u.wav",70
Sample,78827,0,"hat-2.wav",70
Sample,78827,0,"bass_a1.wav",70
Sample,78931,0,"guiter1-1-52.wav",70
Sample,79034,0,"hat-1.wav",70
Sample,79034,0,"guiter1-1-05.wav",70
Sample,79034,0,"synth1-2-a4d.wav",70
Sample,79034,0,"bass_a0.wav",70
Sample,79034,0,"sd.wav",70
Sample,79241,0,"hat-2.wav",70
Sample,79241,0,"synth1-2-g4d.wav",70
Sample,79241,0,"bass_a1.wav",70
Sample,79241,0,"guiter1-1-52.wav",70
Sample,79344,0,"guiter1-1-52.wav",70
Sample,79448,0,"synth1-2-last-01.wav",70
Sample,79448,0,"strings1_d3L.wav",70
Sample,79448,0,"guiter1-1-56.wav",70
Sample,79448,0,"bass_d1.wav",70
Sample,79448,0,"strings2_d5L.wav",70
Sample,79448,0,"hat-1.wav",70
Sample,79448,0,"piano-2-01.wav",70
Sample,79655,0,"hat-2.wav",70
Sample,79655,0,"bass_d2.wav",70
Sample,79862,0,"sd.wav",70
Sample,79862,0,"bass_d1.wav",70
Sample,79862,0,"hat-1.wav",70
Sample,80068,0,"bass_d2.wav",70
Sample,80068,0,"hat-2.wav",70
Sample,80275,0,"bass_d1.wav",70
Sample,80275,0,"hat-1.wav",70
Sample,80482,0,"hat-2.wav",70
Sample,80482,0,"bass_d2.wav",70
Sample,80689,0,"sd.wav",70
Sample,80689,0,"bass_d1.wav",70
Sample,80689,0,"hat-1.wav",70
Sample,80896,0,"bass_d2.wav",70
Sample,80896,0,"hat-2.wav",70
Sample,81000,0,"sd2.wav",70
Sample,81103,0,"bass_d1.wav",70
Sample,81103,0,"hat-1.wav",70
Sample,81103,0,"guiter1-1-57.wav",70
Sample,81310,0,"bass_d2.wav",70
Sample,81517,0,"bass_d1.wav",70
Sample,81517,0,"synth1-2-last-02.wav",70
Sample,81724,0,"bass_d2.wav",70
Sample,82137,0,"guiter1-1-58.wav",70
Sample,82758,0,"strings1_d3.wav",70
Sample,82758,0,"strings2_f#4.wav",70
Sample,82758,0,"bass_d1.wav",70
Sample,82758,0,"synth4_back-01.wav",70
Sample,82965,0,"bass_d2.wav",70
Sample,82965,0,"hat-2.wav",70
Sample,83172,0,"bass_d1.wav",70
Sample,83379,0,"bass_d2.wav",70
Sample,83379,0,"hat-2.wav",70
Sample,83586,0,"strings2_e4.wav",70
Sample,83586,0,"strings1_a2.wav",70
Sample,83586,0,"bass_a0.wav",70
Sample,83793,0,"hat-2.wav",70
Sample,83793,0,"synth2-1-e3.wav",70
Sample,83793,0,"bass_a1.wav",70
Sample,84000,0,"bass_a0.wav",70
Sample,84206,0,"synth2-1-c#4.wav",70
Sample,84206,0,"bass_a1.wav",70
Sample,84206,0,"hat-2.wav",70
Sample,84413,0,"bass_b0.wav",70
Sample,84413,0,"strings2_d4.wav",70
Sample,84413,0,"strings1_b2.wav",70
Sample,84620,0,"hat-2.wav",70
Sample,84620,0,"bass_b1.wav",70
Sample,84827,0,"bass_b0.wav",70
Sample,85034,0,"hat-2.wav",70
Sample,85034,0,"bass_b1.wav",70
Sample,85241,0,"bass_f#0.wav",70
Sample,85241,0,"strings2_c#4.wav",70
Sample,85241,0,"strings1_f#2.wav",70
Sample,85448,0,"hat-2.wav",70
Sample,85448,0,"bass_f#1.wav",70
Sample,85655,0,"bass_f#0.wav",70
Sample,85862,0,"hat-2.wav",70
Sample,85862,0,"bass_f#1.wav",70
Sample,86068,0,"bass_g0.wav",70
Sample,86068,0,"strings2_b3.wav",70
Sample,86068,0,"strings1_g2.wav",70
Sample,86275,0,"hat-2.wav",70
Sample,86275,0,"bass_g1.wav",70
Sample,86482,0,"bass_g0.wav",70
Sample,86689,0,"hat-2.wav",70
Sample,86689,0,"bass_g1.wav",70
Sample,86896,0,"bass_d0.wav",70
Sample,86896,0,"strings2_a3.wav",70
Sample,86896,0,"strings1_d2.wav",70
Sample,87103,0,"hat-2.wav",70
Sample,87103,0,"bass_d1-2.wav",70
Sample,87310,0,"bass_d0.wav",70
Sample,87517,0,"hat-2.wav",70
Sample,87517,0,"bass_d1-2.wav",70
Sample,87724,0,"bass_g0.wav",70
Sample,87724,0,"strings2_b3.wav",70
Sample,87724,0,"strings1_g2.wav",70
Sample,87931,0,"hat-2.wav",70
Sample,87931,0,"bass_g1.wav",70
Sample,88137,0,"bass_g0.wav",70
Sample,88344,0,"hat-2.wav",70
Sample,88344,0,"bass_g1.wav",70
Sample,88551,0,"synth1-4-01.wav",70
Sample,88551,0,"guiter1-2-05.wav",70
Sample,88551,0,"bass_a0.wav",70
Sample,88551,0,"strings2_c#4.wav",70
Sample,88551,0,"strings1_a2.wav",70
Sample,88655,0,"synth1-4-02.wav",70
Sample,88758,0,"synth1-4-03.wav",70
Sample,88758,0,"hat-2.wav",70
Sample,88758,0,"bass_a1.wav",70
Sample,88758,0,"guiter1-2-07.wav",70
Sample,88862,0,"synth1-4-04.wav",70
Sample,88965,0,"guiter1-2-06.wav",70
Sample,88965,0,"synth1-4-05.wav",70
Sample,88965,0,"bass_a0.wav",70
Sample,89068,0,"synth1-4-06.wav",70
Sample,89172,0,"synth1-4-07.wav",70
Sample,89172,0,"hat-2.wav",70
Sample,89172,0,"bass_a1.wav",70
Sample,89172,0,"guiter1-2-04.wav",70
Sample,89275,0,"synth1-4-08.wav",70
Sample,89379,0,"synth1-4-09.wav",70
Sample,89379,0,"guiter1-2-01.wav",70
Sample,89379,0,"bass_d1.wav",70
Sample,89379,0,"strings1_d3.wav",70
Sample,89379,0,"strings2_d4.wav",70
Sample,89379,0,"synth4_back-02.wav",70
Sample,89586,0,"bass_d2.wav",70
Sample,89586,0,"hat-2.wav",70
Sample,89689,0,"synth1-4-10.wav",70
Sample,89793,0,"synth1-4-11.wav",70
Sample,89793,0,"bass_d1.wav",70
Sample,90000,0,"hat-2.wav",70
Sample,90000,0,"bass_d2.wav",70
Sample,90206,0,"bass_a0.wav",70
Sample,90206,0,"strings2_c#4.wav",70
Sample,90206,0,"strings1_a2.wav",70
Sample,90206,0,"synth1-4-12.wav",70
Sample,90413,0,"hat-2.wav",70
Sample,90413,0,"bass_a1.wav",70
Sample,90413,0,"synth2-2-a4.wav",70
Sample,90620,0,"bass_a0.wav",70
Sample,90827,0,"bass_a1.wav",70
Sample,90827,0,"hat-2.wav",70
Sample,90827,0,"synth1-4-13.wav",70
Sample,91034,0,"bass_b0.wav",70
Sample,91034,0,"strings2_b3.wav",70
Sample,91034,0,"strings1_b2.wav",70
Sample,91241,0,"hat-2.wav",70
Sample,91241,0,"bass_b1.wav",70
Sample,91448,0,"synth1-4-14.wav",70
Sample,91448,0,"bass_b0.wav",70
Sample,91655,0,"hat-2.wav",70
Sample,91655,0,"bass_b1.wav",70
Sample,91655,0,"synth2-2-b4.wav",70
Sample,91758,0,"synth1-4-15.wav",70
Sample,91862,0,"synth1-4-16.wav",70
Sample,91862,0,"bass_f#0.wav",70
Sample,91862,0,"strings2_a3.wav",70
Sample,91862,0,"strings1_f#2.wav",70
Sample,92068,0,"bass_f#1.wav",70
Sample,92068,0,"hat-2.wav",70
Sample,92275,0,"bass_f#0.wav",70
Sample,92482,0,"hat-2.wav",70
Sample,92482,0,"bass_f#1.wav",70
Sample,92689,0,"synth1-4-17.wav",70
Sample,92689,0,"synth2-2-g5.wav",70
Sample,92689,0,"bass_g0.wav",70
Sample,92689,0,"strings1_g2.wav",70
Sample,92689,0,"strings2_g3.wav",70
Sample,92896,0,"bass_g1.wav",70
Sample,92896,0,"hat-2.wav",70
Sample,93000,0,"synth1-4-19.wav",70
Sample,93103,0,"bass_g0.wav",70
Sample,93310,0,"bass_g1.wav",70
Sample,93310,0,"hat-2.wav",70
Sample,93413,0,"synth1-4-20.wav",70
Sample,93517,0,"strings2_f#3.wav",70
Sample,93517,0,"bass_d0.wav",70
Sample,93517,0,"strings1_d2.wav",70
Sample,93517,0,"synth1-4-21.wav",70
Sample,93724,0,"synth1-4-22.wav",70
Sample,93724,0,"hat-2.wav",70
Sample,93724,0,"bass_d1-2.wav",70
Sample,93827,0,"synth1-4-23.wav",70
Sample,93931,0,"bass_d0.wav",70
Sample,94137,0,"bass_d1-2.wav",70
Sample,94137,0,"synth1-4-24.wav",70
Sample,94137,0,"hat-2.wav",70
Sample,94241,0,"synth1-4-25.wav",70
Sample,94344,0,"strings1_g2.wav",70
Sample,94344,0,"strings2_g3.wav",70
Sample,94344,0,"bass_g0.wav",70
Sample,94344,0,"synth1-4-26.wav",70
Sample,94344,0,"guiter1-2-13.wav",70
Sample,94551,0,"bass_g1.wav",70
Sample,94551,0,"guiter1-2-01.wav",70
Sample,94551,0,"hat-2.wav",70
Sample,94551,0,"synth1-4-27.wav",70
Sample,94655,0,"synth1-4-28.wav",70
Sample,94758,0,"bass_g0.wav",70
Sample,94758,0,"guiter1-2-09.wav",70
Sample,94965,0,"guiter1-2-14.wav",70
Sample,94965,0,"hat-2.wav",70
Sample,94965,0,"bass_g1.wav",70
Sample,95172,0,"synth2-2-e4.wav",70
Sample,95172,0,"strings1_a2.wav",70
Sample,95172,0,"bass_a0.wav",70
Sample,95172,0,"strings2_e3.wav",70
Sample,95172,0,"guiter1-2-05.wav",70
Sample,95379,0,"bass_a1.wav",70
Sample,95379,0,"guiter1-1-58.wav",70
Sample,95379,0,"guiter1-2-07.wav",70
Sample,95379,0,"synth2-2-g4.wav",70
Sample,95379,0,"synth1-4-31.wav",70
Sample,95379,0,"hat-2.wav",70
Sample,95482,0,"synth1-4-32.wav",70
Sample,95586,0,"bass_a0.wav",70
Sample,95586,0,"guiter1-2-06.wav",70
Sample,95689,0,"synth3-2-75.wav",70
Sample,95793,0,"synth1-4-33.wav",70
Sample,95793,0,"guiter1-2-04.wav",70
Sample,95793,0,"bass_a1.wav",70
Sample,95793,0,"hat-2.wav",70
Sample,96000,0,"bass_d1.wav",70
Sample,96000,0,"strings1_d3.wav",70
Sample,96000,0,"guiter1-1-01.wav",70
Sample,96000,0,"strings2_f#4.wav",70
Sample,96000,0,"hat-1.wav",70
Sample,96000,0,"cym2.wav",70
Sample,96000,0,"synth3-3-01.wav",70
Sample,96103,0,"synth3-3-02.wav",70
Sample,96206,0,"hat-2.wav",70
Sample,96206,0,"bass_d2.wav",70
Sample,96206,0,"guiter1-1-01.wav",70
Sample,96413,0,"guiter1-1-02.wav",70
Sample,96413,0,"bass_d1.wav",70
Sample,96413,0,"hat-1.wav",70
Sample,96517,0,"synth3-3-04.wav",70
Sample,96620,0,"hat-2.wav",70
Sample,96620,0,"bass_d2.wav",70
Sample,96620,0,"guiter1-1-02.wav",70
Sample,96827,0,"bass_a0.wav",70
Sample,96827,0,"guiter1-1-04.wav",70
Sample,96827,0,"hat-1.wav",70
Sample,96827,0,"strings1_a2.wav",70
Sample,96827,0,"strings2_e4.wav",70
Sample,96931,0,"synth3-3-06.wav",70
Sample,97034,0,"synth1-4-36.wav",70
